,model,category,l2_category,question_id,,blind,inst blind,Acc_Visual,Acc_Blind_inst,MG_Acc,Delta_Inst
41901,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1298,0.0,,0.0,0.0,0.0,0.0,
41902,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1303,0.0,,0.0,0.0,0.0,0.0,
41903,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1304,0.0,,0.0,0.0,0.0,0.0,
41904,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1305,0.0,,100.0,0.0,100.0,-100.0,
41905,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1338,0.0,,0.0,0.0,0.0,0.0,
41906,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1346,0.0,,0.0,0.0,0.0,0.0,
41907,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1347,0.0,,0.0,0.0,0.0,0.0,
41908,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1348,0.0,,0.0,0.0,0.0,0.0,
41909,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1349,0.0,,0.0,0.0,0.0,0.0,
41910,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1351,0.0,,0.0,0.0,0.0,0.0,
41911,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1366,0.0,,0.0,0.0,0.0,0.0,
41912,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1392,100.0,,100.0,100.0,100.0,0.0,
41913,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1394,0.0,,0.0,0.0,0.0,0.0,
41914,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1395,100.0,,0.0,100.0,0.0,100.0,
41915,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1397,0.0,,0.0,0.0,0.0,0.0,
41916,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1405,100.0,,100.0,100.0,100.0,0.0,
41917,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1406,0.0,,0.0,0.0,0.0,0.0,
41918,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1410,100.0,,100.0,100.0,100.0,0.0,
41919,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1416,0.0,,100.0,0.0,100.0,-100.0,
41920,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1418,0.0,,0.0,0.0,0.0,0.0,
41921,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1420,0.0,,0.0,0.0,0.0,0.0,
41922,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1421,0.0,,0.0,0.0,0.0,0.0,
41923,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1422,0.0,,0.0,0.0,0.0,0.0,
41924,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1424,100.0,,0.0,100.0,0.0,100.0,
41925,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1426,100.0,,0.0,100.0,0.0,100.0,
41926,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1427,100.0,,100.0,100.0,100.0,0.0,
41927,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1428,0.0,,0.0,0.0,0.0,0.0,
41928,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1429,0.0,,0.0,0.0,0.0,0.0,
41929,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1434,0.0,,0.0,0.0,0.0,0.0,
41930,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1435,0.0,,100.0,0.0,100.0,-100.0,
41931,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1436,100.0,,0.0,100.0,0.0,100.0,
41932,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1441,0.0,,0.0,0.0,0.0,0.0,
41933,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1442,100.0,,100.0,100.0,100.0,0.0,
41934,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1445,0.0,,0.0,0.0,0.0,0.0,
41935,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1455,0.0,,0.0,0.0,0.0,0.0,
41936,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1456,100.0,,0.0,100.0,0.0,100.0,
41937,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1458,0.0,,0.0,0.0,0.0,0.0,
41938,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1473,100.0,,0.0,100.0,0.0,100.0,
41939,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1474,100.0,,0.0,100.0,0.0,100.0,
41940,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1490,0.0,,0.0,0.0,0.0,0.0,
41941,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1498,100.0,,0.0,100.0,0.0,100.0,
41942,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1261,0.0,,0.0,0.0,0.0,0.0,
41943,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1264,100.0,,100.0,100.0,100.0,0.0,
41944,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1265,100.0,,0.0,100.0,0.0,100.0,
41945,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1267,0.0,,0.0,0.0,0.0,0.0,
41946,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1268,100.0,,0.0,100.0,0.0,100.0,
41947,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1272,0.0,,0.0,0.0,0.0,0.0,
41948,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1273,0.0,,0.0,0.0,0.0,0.0,
41949,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1276,0.0,,0.0,0.0,0.0,0.0,
41950,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1288,100.0,,0.0,100.0,0.0,100.0,
41951,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1300,0.0,,0.0,0.0,0.0,0.0,
41952,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1302,100.0,,100.0,100.0,100.0,0.0,
41953,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1306,100.0,,100.0,100.0,100.0,0.0,
41954,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1307,0.0,,0.0,0.0,0.0,0.0,
41955,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1308,100.0,,0.0,100.0,0.0,100.0,
41956,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1317,0.0,,0.0,0.0,0.0,0.0,
41957,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1322,100.0,,100.0,100.0,100.0,0.0,
41958,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1324,0.0,,0.0,0.0,0.0,0.0,
41959,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1326,100.0,,0.0,100.0,0.0,100.0,
41960,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1327,100.0,,100.0,100.0,100.0,0.0,
41961,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1330,100.0,,0.0,100.0,0.0,100.0,
41962,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1337,100.0,,0.0,100.0,0.0,100.0,
41963,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1339,100.0,,0.0,100.0,0.0,100.0,
41964,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1350,0.0,,0.0,0.0,0.0,0.0,
41965,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1354,0.0,,0.0,0.0,0.0,0.0,
41966,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1355,100.0,,0.0,100.0,0.0,100.0,
41967,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1358,0.0,,0.0,0.0,0.0,0.0,
41968,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1360,0.0,,0.0,0.0,0.0,0.0,
41969,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1363,0.0,,0.0,0.0,0.0,0.0,
41970,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1364,100.0,,0.0,100.0,0.0,100.0,
41971,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1371,0.0,,0.0,0.0,0.0,0.0,
41972,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1378,100.0,,0.0,100.0,0.0,100.0,
41973,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1400,100.0,,0.0,100.0,0.0,100.0,
41974,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1401,100.0,,0.0,100.0,0.0,100.0,
41975,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1402,0.0,,0.0,0.0,0.0,0.0,
41976,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1403,0.0,,0.0,0.0,0.0,0.0,
41977,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1404,100.0,,100.0,100.0,100.0,0.0,
41978,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1411,100.0,,0.0,100.0,0.0,100.0,
41979,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1412,100.0,,0.0,100.0,0.0,100.0,
41980,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1414,100.0,,100.0,100.0,100.0,0.0,
41981,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1417,100.0,,0.0,100.0,0.0,100.0,
41982,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1423,0.0,,0.0,0.0,0.0,0.0,
41983,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1425,0.0,,0.0,0.0,0.0,0.0,
41984,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1432,0.0,,0.0,0.0,0.0,0.0,
41985,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1437,100.0,,0.0,100.0,0.0,100.0,
41986,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1438,100.0,,0.0,100.0,0.0,100.0,
41987,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1439,0.0,,0.0,0.0,0.0,0.0,
41988,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1440,100.0,,100.0,100.0,100.0,0.0,
41989,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1446,0.0,,0.0,0.0,0.0,0.0,
41990,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1447,100.0,,0.0,100.0,0.0,100.0,
41991,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1448,0.0,,0.0,0.0,0.0,0.0,
41992,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1452,100.0,,0.0,100.0,0.0,100.0,
41993,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1459,0.0,,100.0,0.0,100.0,-100.0,
41994,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1462,0.0,,0.0,0.0,0.0,0.0,
41995,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1465,100.0,,0.0,100.0,0.0,100.0,
41996,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1467,100.0,,0.0,100.0,0.0,100.0,
41997,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1468,100.0,,100.0,100.0,100.0,0.0,
41998,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1471,0.0,,0.0,0.0,0.0,0.0,
41999,Qwen3‑VL‑4B | SFT‑VQA,science & technology,geography & earth science & agriculture,1492,100.0,,0.0,100.0,0.0,100.0,
42000,Qwen3‑VL‑8B,coarse perception,image emotion,9,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
42001,Qwen3‑VL‑8B,coarse perception,image emotion,13,100.0,0.0,100.0,100.0,100.0,0.0,-100.0
42002,Qwen3‑VL‑8B,coarse perception,image emotion,16,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42003,Qwen3‑VL‑8B,coarse perception,image emotion,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42004,Qwen3‑VL‑8B,coarse perception,image emotion,23,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
42005,Qwen3‑VL‑8B,coarse perception,image emotion,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42006,Qwen3‑VL‑8B,coarse perception,image emotion,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42007,Qwen3‑VL‑8B,coarse perception,image emotion,68,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42008,Qwen3‑VL‑8B,coarse perception,image emotion,69,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42009,Qwen3‑VL‑8B,coarse perception,image emotion,97,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42010,Qwen3‑VL‑8B,coarse perception,image emotion,133,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42011,Qwen3‑VL‑8B,coarse perception,image emotion,138,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42012,Qwen3‑VL‑8B,coarse perception,image emotion,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42013,Qwen3‑VL‑8B,coarse perception,image emotion,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42014,Qwen3‑VL‑8B,coarse perception,image emotion,164,100.0,100.0,100.0,100.0,100.0,0.0,0.0
42015,Qwen3‑VL‑8B,coarse perception,image emotion,174,100.0,100.0,100.0,100.0,100.0,0.0,0.0
42016,Qwen3‑VL‑8B,coarse perception,image emotion,181,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42017,Qwen3‑VL‑8B,coarse perception,image emotion,182,100.0,100.0,100.0,100.0,100.0,0.0,0.0
42018,Qwen3‑VL‑8B,coarse perception,image emotion,187,100.0,100.0,100.0,100.0,100.0,0.0,0.0
42019,Qwen3‑VL‑8B,coarse perception,image emotion,188,100.0,100.0,100.0,100.0,100.0,0.0,0.0
42020,Qwen3‑VL‑8B,coarse perception,image emotion,189,100.0,100.0,100.0,100.0,100.0,0.0,0.0
42021,Qwen3‑VL‑8B,coarse perception,image emotion,196,100.0,100.0,100.0,100.0,100.0,0.0,0.0
42022,Qwen3‑VL‑8B,coarse perception,image emotion,202,100.0,100.0,100.0,100.0,100.0,0.0,0.0
42023,Qwen3‑VL‑8B,coarse perception,image emotion,206,100.0,100.0,100.0,100.0,100.0,0.0,0.0
42024,Qwen3‑VL‑8B,coarse perception,image emotion,212,100.0,100.0,100.0,100.0,100.0,0.0,0.0
42025,Qwen3‑VL‑8B,coarse perception,image emotion,220,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42026,Qwen3‑VL‑8B,coarse perception,image emotion,221,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42027,Qwen3‑VL‑8B,coarse perception,image emotion,223,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42028,Qwen3‑VL‑8B,coarse perception,image emotion,226,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42029,Qwen3‑VL‑8B,coarse perception,image emotion,248,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42030,Qwen3‑VL‑8B,coarse perception,image emotion,249,100.0,100.0,0.0,100.0,0.0,100.0,100.0
42031,Qwen3‑VL‑8B,coarse perception,image scene and topic,0,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42032,Qwen3‑VL‑8B,coarse perception,image scene and topic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42033,Qwen3‑VL‑8B,coarse perception,image scene and topic,2,0.0,0.0,100.0,0.0,100.0,-100.0,-100.0
42034,Qwen3‑VL‑8B,coarse perception,image scene and topic,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42035,Qwen3‑VL‑8B,coarse perception,image scene and topic,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42036,Qwen3‑VL‑8B,coarse perception,image scene and topic,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42037,Qwen3‑VL‑8B,coarse perception,image scene and topic,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42038,Qwen3‑VL‑8B,coarse perception,image scene and topic,7,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
42039,Qwen3‑VL‑8B,coarse perception,image scene and topic,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42040,Qwen3‑VL‑8B,coarse perception,image scene and topic,10,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42041,Qwen3‑VL‑8B,coarse perception,image scene and topic,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42042,Qwen3‑VL‑8B,coarse perception,image scene and topic,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42043,Qwen3‑VL‑8B,coarse perception,image scene and topic,14,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
42044,Qwen3‑VL‑8B,coarse perception,image scene and topic,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42045,Qwen3‑VL‑8B,coarse perception,image scene and topic,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42046,Qwen3‑VL‑8B,coarse perception,image scene and topic,19,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42047,Qwen3‑VL‑8B,coarse perception,image scene and topic,20,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42048,Qwen3‑VL‑8B,coarse perception,image scene and topic,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42049,Qwen3‑VL‑8B,coarse perception,image scene and topic,22,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
42050,Qwen3‑VL‑8B,coarse perception,image scene and topic,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42051,Qwen3‑VL‑8B,coarse perception,image scene and topic,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42052,Qwen3‑VL‑8B,coarse perception,image scene and topic,26,100.0,0.0,100.0,100.0,100.0,0.0,-100.0
42053,Qwen3‑VL‑8B,coarse perception,image scene and topic,27,0.0,0.0,100.0,0.0,100.0,-100.0,-100.0
42054,Qwen3‑VL‑8B,coarse perception,image scene and topic,28,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42055,Qwen3‑VL‑8B,coarse perception,image scene and topic,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42056,Qwen3‑VL‑8B,coarse perception,image scene and topic,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42057,Qwen3‑VL‑8B,coarse perception,image scene and topic,31,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42058,Qwen3‑VL‑8B,coarse perception,image scene and topic,32,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42059,Qwen3‑VL‑8B,coarse perception,image scene and topic,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42060,Qwen3‑VL‑8B,coarse perception,image scene and topic,34,100.0,100.0,100.0,100.0,100.0,0.0,0.0
42061,Qwen3‑VL‑8B,coarse perception,image scene and topic,35,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42062,Qwen3‑VL‑8B,coarse perception,image scene and topic,36,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
42063,Qwen3‑VL‑8B,coarse perception,image scene and topic,37,100.0,100.0,100.0,100.0,100.0,0.0,0.0
42064,Qwen3‑VL‑8B,coarse perception,image scene and topic,38,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42065,Qwen3‑VL‑8B,coarse perception,image scene and topic,39,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42066,Qwen3‑VL‑8B,coarse perception,image scene and topic,40,100.0,100.0,100.0,100.0,100.0,0.0,0.0
42067,Qwen3‑VL‑8B,coarse perception,image scene and topic,41,100.0,0.0,100.0,100.0,100.0,0.0,-100.0
42068,Qwen3‑VL‑8B,coarse perception,image scene and topic,43,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
42069,Qwen3‑VL‑8B,coarse perception,image scene and topic,44,0.0,100.0,0.0,0.0,0.0,0.0,100.0
42070,Qwen3‑VL‑8B,coarse perception,image scene and topic,45,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42071,Qwen3‑VL‑8B,coarse perception,image scene and topic,47,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42072,Qwen3‑VL‑8B,coarse perception,image scene and topic,48,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42073,Qwen3‑VL‑8B,coarse perception,image scene and topic,52,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42074,Qwen3‑VL‑8B,coarse perception,image scene and topic,54,100.0,0.0,100.0,100.0,100.0,0.0,-100.0
42075,Qwen3‑VL‑8B,coarse perception,image scene and topic,55,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42076,Qwen3‑VL‑8B,coarse perception,image scene and topic,56,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42077,Qwen3‑VL‑8B,coarse perception,image scene and topic,57,0.0,100.0,0.0,0.0,0.0,0.0,100.0
42078,Qwen3‑VL‑8B,coarse perception,image scene and topic,58,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42079,Qwen3‑VL‑8B,coarse perception,image scene and topic,59,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42080,Qwen3‑VL‑8B,coarse perception,image scene and topic,60,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42081,Qwen3‑VL‑8B,coarse perception,image scene and topic,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42082,Qwen3‑VL‑8B,coarse perception,image scene and topic,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42083,Qwen3‑VL‑8B,coarse perception,image scene and topic,64,100.0,0.0,100.0,100.0,100.0,0.0,-100.0
42084,Qwen3‑VL‑8B,coarse perception,image scene and topic,65,100.0,100.0,100.0,100.0,100.0,0.0,0.0
42085,Qwen3‑VL‑8B,coarse perception,image scene and topic,66,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42086,Qwen3‑VL‑8B,coarse perception,image scene and topic,67,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42087,Qwen3‑VL‑8B,coarse perception,image scene and topic,70,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42088,Qwen3‑VL‑8B,coarse perception,image scene and topic,71,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42089,Qwen3‑VL‑8B,coarse perception,image scene and topic,72,0.0,0.0,100.0,0.0,100.0,-100.0,-100.0
42090,Qwen3‑VL‑8B,coarse perception,image scene and topic,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42091,Qwen3‑VL‑8B,coarse perception,image scene and topic,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42092,Qwen3‑VL‑8B,coarse perception,image scene and topic,76,0.0,100.0,0.0,0.0,0.0,0.0,100.0
42093,Qwen3‑VL‑8B,coarse perception,image scene and topic,77,100.0,100.0,0.0,100.0,0.0,100.0,100.0
42094,Qwen3‑VL‑8B,coarse perception,image scene and topic,78,100.0,0.0,0.0,100.0,0.0,100.0,0.0
42095,Qwen3‑VL‑8B,coarse perception,image scene and topic,79,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
42096,Qwen3‑VL‑8B,coarse perception,image scene and topic,80,100.0,100.0,0.0,100.0,0.0,100.0,100.0
42097,Qwen3‑VL‑8B,coarse perception,image scene and topic,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42098,Qwen3‑VL‑8B,coarse perception,image scene and topic,82,100.0,100.0,100.0,100.0,100.0,0.0,0.0
