,﻿question_num,question_id,answer,confidence,time_spent_seconds,answer_timestamp,participant_id,question,answer_type,answer_original,answer_raw,answer_normalized,correct,answer_similarity,gt_answers,visual_gt,model,meta_model,condition,question_type,new_question_type
6870,593,572028008,Mammal,0.75,4.93,2025-12-03T22:38:02.596788,f616d5c7_20251203_212223,Question: What kind of animals are these? Answer the question using a single word or phrase. Answer:,other,포유류,Mammal,mammal,0.0,0.438820818066597,"[""zebra's and deer"", 'zebras and deer', 'zebras and deer', 'zebras and antelopes', 'zebra and antelope', 'zebras and antelopes', 'zebras and gazelles', 'zebras and deer', 'african mammals', 'zebra, deer']",zebras and deer,Humans,humans,inst blind,what kind of,Attribute/Object
6871,593,572028008,Elephant,1.0,2.25,2025-11-25T21:20:24.114344,d1548553_20251125_202324,Question: What kind of animals are these? Answer the question using a single word or phrase. Answer:,other,코끼리,Elephant,elephant,0.0,0.31193585842847826,"[""zebra's and deer"", 'zebras and deer', 'zebras and deer', 'zebras and antelopes', 'zebra and antelope', 'zebras and antelopes', 'zebras and gazelles', 'zebras and deer', 'african mammals', 'zebra, deer']",zebras and deer,Humans,humans,inst blind,what kind of,Attribute/Object
6872,593,572028008,Mammal,0.75,5.99,2025-12-05T16:07:01.317110,2e184452_20251205_141511_cleaned,Question: What kind of animals are these? Answer the question using a single word or phrase. Answer:,other,포유류,Mammal,mammal,0.0,0.438820818066597,"[""zebra's and deer"", 'zebras and deer', 'zebras and deer', 'zebras and antelopes', 'zebra and antelope', 'zebras and antelopes', 'zebras and gazelles', 'zebras and deer', 'african mammals', 'zebra, deer']",zebras and deer,Humans,humans,inst blind,what kind of,Attribute/Object
6873,594,425447005,2,1.0,2.97,2025-11-24T14:20:37.318357,0756a860_20251124_133827,Question: How many taillights does the truck have? Answer the question using a single word or phrase. Answer:,number,,2,2,1.0,0.9208356261253356,"['6', '2', '2', '3', '1', '2', '2', '2', '2', '3']",2,Humans,humans,inst blind,how many,Number
6874,594,425447005,2,0.75,6.95,2025-12-11T00:02:01.713479,02f952bb_20251210_230336,Question: How many taillights does the truck have? Answer the question using a single word or phrase. Answer:,number,2개,2,2,1.0,0.9208356261253356,"['6', '2', '2', '3', '1', '2', '2', '2', '2', '3']",2,Humans,humans,inst blind,how many,Number
6875,594,425447005,2,0.75,3.37,2025-12-08T16:38:12.707760,14d2420f_20251208_150302,Question: How many taillights does the truck have? Answer the question using a single word or phrase. Answer:,number,2개,2,2,1.0,0.9208356261253356,"['6', '2', '2', '3', '1', '2', '2', '2', '2', '3']",2,Humans,humans,inst blind,how many,Number
6877,594,425447005,2,1.0,5.36,2025-12-02T11:06:42.691405,29127478_20251202_100107,Question: How many taillights does the truck have? Answer the question using a single word or phrase. Answer:,number,,2,2,1.0,0.9208356261253356,"['6', '2', '2', '3', '1', '2', '2', '2', '2', '3']",2,Humans,humans,inst blind,how many,Number
6878,594,425447005,2,0.75,2.31,2025-11-26T09:23:49.997302,218b2db5_20251126_084136,Question: How many taillights does the truck have? Answer the question using a single word or phrase. Answer:,number,,2,2,1.0,0.9208356261253356,"['6', '2', '2', '3', '1', '2', '2', '2', '2', '3']",2,Humans,humans,inst blind,how many,Number
6879,594,425447005,2,0.25,2.54,2025-11-26T15:49:53.830421,3238ebaf_20251126_140604,Question: How many taillights does the truck have? Answer the question using a single word or phrase. Answer:,number,,2,2,1.0,0.9208356261253356,"['6', '2', '2', '3', '1', '2', '2', '2', '2', '3']",2,Humans,humans,inst blind,how many,Number
6880,594,425447005,2,1.0,3.12,2025-12-05T23:55:15.878053,3a36e078_20251205_225238,Question: How many taillights does the truck have? Answer the question using a single word or phrase. Answer:,number,2개,2,2,1.0,0.9208356261253356,"['6', '2', '2', '3', '1', '2', '2', '2', '2', '3']",2,Humans,humans,inst blind,how many,Number
6881,594,425447005,2,0.75,3.96,2025-11-27T15:16:06.053828,5d843d39_20251127_141921,Question: How many taillights does the truck have? Answer the question using a single word or phrase. Answer:,number,,2,2,1.0,0.9208356261253356,"['6', '2', '2', '3', '1', '2', '2', '2', '2', '3']",2,Humans,humans,inst blind,how many,Number
6882,594,425447005,2,0.75,4.58,2025-12-11T01:20:44.331385,60de6bd6_20251210_170035,Question: How many taillights does the truck have? Answer the question using a single word or phrase. Answer:,number,,2,2,1.0,0.9208356261253356,"['6', '2', '2', '3', '1', '2', '2', '2', '2', '3']",2,Humans,humans,inst blind,how many,Number
6883,594,425447005,4,0.05,3.88,2025-11-25T15:06:41.743823,6b3a1a8d_20251125_135446,Question: How many taillights does the truck have? Answer the question using a single word or phrase. Answer:,number,4개,4,4,0.0,0.8286428987979889,"['6', '2', '2', '3', '1', '2', '2', '2', '2', '3']",2,Humans,humans,inst blind,how many,Number
6884,594,425447005,2,0.75,5.67,2025-12-04T22:20:09.200512,73df43f3_20251204_210431,Question: How many taillights does the truck have? Answer the question using a single word or phrase. Answer:,number,2개,2,2,1.0,0.9208356261253356,"['6', '2', '2', '3', '1', '2', '2', '2', '2', '3']",2,Humans,humans,inst blind,how many,Number
6885,594,425447005,2,0.75,70.51,2025-12-14T13:43:24.941914,74d408e5_20251213_134035,Question: How many taillights does the truck have? Answer the question using a single word or phrase. Answer:,number,2개,2,2,1.0,0.9208356261253356,"['6', '2', '2', '3', '1', '2', '2', '2', '2', '3']",2,Humans,humans,inst blind,how many,Number
6886,594,425447005,2,0.75,3.69,2025-12-09T17:36:58.584692,9c5d09f3_20251209_121033,Question: How many taillights does the truck have? Answer the question using a single word or phrase. Answer:,number,2개,2,2,1.0,0.9208356261253356,"['6', '2', '2', '3', '1', '2', '2', '2', '2', '3']",2,Humans,humans,inst blind,how many,Number
6887,594,425447005,3,0.75,3.63,2025-12-10T20:08:32.889376,825ff3e9_20251210_192335,Question: How many taillights does the truck have? Answer the question using a single word or phrase. Answer:,number,,3,3,0.6666666666666666,0.8731972455978394,"['6', '2', '2', '3', '1', '2', '2', '2', '2', '3']",2,Humans,humans,inst blind,how many,Number
6888,594,425447005,2,1.0,3.62,2025-12-12T01:01:13.422565,a5909497_20251211_232822,Question: How many taillights does the truck have? Answer the question using a single word or phrase. Answer:,number,2개,2,2,1.0,0.9208356261253356,"['6', '2', '2', '3', '1', '2', '2', '2', '2', '3']",2,Humans,humans,inst blind,how many,Number
6889,594,425447005,2,0.25,4.11,2025-11-27T20:29:14.004154,b9b2cb98_20251127_193952,Question: How many taillights does the truck have? Answer the question using a single word or phrase. Answer:,number,2개,2,2,1.0,0.9208356261253356,"['6', '2', '2', '3', '1', '2', '2', '2', '2', '3']",2,Humans,humans,inst blind,how many,Number
6890,594,425447005,two,0.75,2.83,2025-11-28T23:23:26.875711,dd0f9986_20251128_222537,Question: How many taillights does the truck have? Answer the question using a single word or phrase. Answer:,number,둘,two,2,0.0,0.7588788807392121,"['6', '2', '2', '3', '1', '2', '2', '2', '2', '3']",2,Humans,humans,inst blind,how many,Number
6891,594,425447005,Two,0.75,3.02,2025-12-03T22:38:05.909997,f616d5c7_20251203_212223,Question: How many taillights does the truck have? Answer the question using a single word or phrase. Answer:,number,두개,Two,2,0.0,0.7588788807392121,"['6', '2', '2', '3', '1', '2', '2', '2', '2', '3']",2,Humans,humans,inst blind,how many,Number
6892,594,425447005,2,0.75,1.79,2025-11-25T21:20:26.156670,d1548553_20251125_202324,Question: How many taillights does the truck have? Answer the question using a single word or phrase. Answer:,number,,2,2,1.0,0.9208356261253356,"['6', '2', '2', '3', '1', '2', '2', '2', '2', '3']",2,Humans,humans,inst blind,how many,Number
6893,594,425447005,2,0.5,4.37,2025-12-05T16:07:05.918238,2e184452_20251205_141511_cleaned,Question: How many taillights does the truck have? Answer the question using a single word or phrase. Answer:,number,,2,2,1.0,0.9208356261253356,"['6', '2', '2', '3', '1', '2', '2', '2', '2', '3']",2,Humans,humans,inst blind,how many,Number
6894,595,279499001,708,1.0,4.15,2025-11-24T14:20:41.675637,0756a860_20251124_133827,Question: What number is on the bus? Answer the question using a single word or phrase. Answer:,number,,708,708,0.0,0.47460776567459106,"['5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306']",5306,Humans,humans,inst blind,what number is,Attribute/Object
6895,595,279499001,34 is 3543,0.75,13.16,2025-12-11T00:02:15.065460,02f952bb_20251210_230336,Question: What number is on the bus? Answer the question using a single word or phrase. Answer:,number,34가 3543,34 is 3543,34 is 3543,0.0,0.3136506676673889,"['5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306']",5306,Humans,humans,inst blind,what number is,Attribute/Object
6896,595,279499001,5511,1.0,6.72,2025-12-08T16:38:19.646168,14d2420f_20251208_150302,Question: What number is on the bus? Answer the question using a single word or phrase. Answer:,number,,5511,5511,0.0,0.6079411506652832,"['5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306']",5306,Humans,humans,inst blind,what number is,Attribute/Object
6898,595,279499001,8,0.75,2.99,2025-12-02T11:06:45.891803,29127478_20251202_100107,Question: What number is on the bus? Answer the question using a single word or phrase. Answer:,number,,8,8,0.0,0.4254268407821655,"['5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306']",5306,Humans,humans,inst blind,what number is,Attribute/Object
6899,595,279499001,15,1.0,2.78,2025-11-26T09:23:52.994424,218b2db5_20251126_084136,Question: What number is on the bus? Answer the question using a single word or phrase. Answer:,number,,15,15,0.0,0.32700037956237793,"['5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306']",5306,Humans,humans,inst blind,what number is,Attribute/Object
6900,595,279499001,2,0.25,2.53,2025-11-26T15:49:56.547714,3238ebaf_20251126_140604,Question: What number is on the bus? Answer the question using a single word or phrase. Answer:,number,,2,2,0.0,0.3331756591796875,"['5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306']",5306,Humans,humans,inst blind,what number is,Attribute/Object
6901,595,279499001,130,1.0,4.85,2025-12-05T23:55:21.012033,3a36e078_20251205_225238,Question: What number is on the bus? Answer the question using a single word or phrase. Answer:,number,,130,130,0.0,0.25645768642425537,"['5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306']",5306,Humans,humans,inst blind,what number is,Attribute/Object
6902,595,279499001,144,0.75,4.55,2025-11-27T15:16:10.827939,5d843d39_20251127_141921,Question: What number is on the bus? Answer the question using a single word or phrase. Answer:,number,,144,144,0.0,0.36335882544517517,"['5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306']",5306,Humans,humans,inst blind,what number is,Attribute/Object
6903,595,279499001,49,0.25,11.67,2025-12-11T01:20:56.264850,60de6bd6_20251210_170035,Question: What number is on the bus? Answer the question using a single word or phrase. Answer:,number,,49,49,0.0,0.3582180440425873,"['5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306']",5306,Humans,humans,inst blind,what number is,Attribute/Object
6904,595,279499001,5,0.05,3.38,2025-11-25T15:06:45.325636,6b3a1a8d_20251125_135446,Question: What number is on the bus? Answer the question using a single word or phrase. Answer:,number,,5,5,0.0,0.4272732138633728,"['5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306']",5306,Humans,humans,inst blind,what number is,Attribute/Object
6905,595,279499001,145,0.75,5.1,2025-12-04T22:20:14.655487,73df43f3_20251204_210431,Question: What number is on the bus? Answer the question using a single word or phrase. Answer:,number,,145,145,0.0,0.36349526047706604,"['5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306']",5306,Humans,humans,inst blind,what number is,Attribute/Object
6906,595,279499001,7122,0.25,11.75,2025-12-14T13:43:36.978852,74d408e5_20251213_134035,Question: What number is on the bus? Answer the question using a single word or phrase. Answer:,number,,7122,7122,0.0,0.5227228403091431,"['5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306']",5306,Humans,humans,inst blind,what number is,Attribute/Object
6907,595,279499001,604,0.75,4.52,2025-12-09T17:37:03.600216,9c5d09f3_20251209_121033,Question: What number is on the bus? Answer the question using a single word or phrase. Answer:,number,,604,604,0.0,0.45587974786758423,"['5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306']",5306,Humans,humans,inst blind,what number is,Attribute/Object
6908,595,279499001,2402,1.0,3.77,2025-12-10T20:08:36.989627,825ff3e9_20251210_192335,Question: What number is on the bus? Answer the question using a single word or phrase. Answer:,number,,2402,2402,0.0,0.2891126275062561,"['5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306']",5306,Humans,humans,inst blind,what number is,Attribute/Object
6909,595,279499001,506,0.75,6.62,2025-12-12T01:01:20.276278,a5909497_20251211_232822,Question: What number is on the bus? Answer the question using a single word or phrase. Answer:,number,,506,506,0.0,0.5445724725723267,"['5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306']",5306,Humans,humans,inst blind,what number is,Attribute/Object
6910,595,279499001,5537,0.25,4.72,2025-11-27T20:29:18.978609,b9b2cb98_20251127_193952,Question: What number is on the bus? Answer the question using a single word or phrase. Answer:,number,,5537,5537,0.0,0.6040573120117188,"['5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306']",5306,Humans,humans,inst blind,what number is,Attribute/Object
6911,595,279499001,117,1.0,5.7,2025-11-28T23:23:32.773204,dd0f9986_20251128_222537,Question: What number is on the bus? Answer the question using a single word or phrase. Answer:,number,,117,117,0.0,0.2723720073699951,"['5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306']",5306,Humans,humans,inst blind,what number is,Attribute/Object
6912,595,279499001,3,0.75,2.85,2025-12-03T22:38:08.964703,f616d5c7_20251203_212223,Question: What number is on the bus? Answer the question using a single word or phrase. Answer:,number,,3,3,0.0,0.3871493935585022,"['5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306']",5306,Humans,humans,inst blind,what number is,Attribute/Object
6913,595,279499001,36,0.05,4.76,2025-11-25T21:20:31.176756,d1548553_20251125_202324,Question: What number is on the bus? Answer the question using a single word or phrase. Answer:,number,,36,36,0.0,0.2746884226799011,"['5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306']",5306,Humans,humans,inst blind,what number is,Attribute/Object
6914,595,279499001,301,0.5,4.88,2025-12-05T16:07:11.047195,2e184452_20251205_141511_cleaned,Question: What number is on the bus? Answer the question using a single word or phrase. Answer:,number,,301,301,0.0,0.30006739497184753,"['5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306', '5306']",5306,Humans,humans,inst blind,what number is,Attribute/Object
6915,596,469857006,blanket,1.0,3.94,2025-11-24T14:20:45.835387,0756a860_20251124_133827,Question: What on the bed? Answer the question using a single word or phrase. Answer:,other,이불,blanket,blanket,0.3333333333333333,0.656907594203949,"['blankets', 'backpack', 'blanket', 'bed sheets and pillow', 'comforter', 'pillows', 'blankets', 'blanket, sheets, and pillows', 'covers', 'comforter']",comforter,Humans,humans,inst blind,what,Attribute/Object
6916,596,469857006,blanket,0.5,11.47,2025-12-11T00:02:26.725318,02f952bb_20251210_230336,Question: What on the bed? Answer the question using a single word or phrase. Answer:,other,이불,blanket,blanket,0.3333333333333333,0.656907594203949,"['blankets', 'backpack', 'blanket', 'bed sheets and pillow', 'comforter', 'pillows', 'blankets', 'blanket, sheets, and pillows', 'covers', 'comforter']",comforter,Humans,humans,inst blind,what,Attribute/Object
6917,596,469857006,Cat,1.0,13.85,2025-12-08T16:38:33.715047,14d2420f_20251208_150302,Question: What on the bed? Answer the question using a single word or phrase. Answer:,other,고양이,Cat,cat,0.0,0.24323380291461943,"['blankets', 'backpack', 'blanket', 'bed sheets and pillow', 'comforter', 'pillows', 'blankets', 'blanket, sheets, and pillows', 'covers', 'comforter']",comforter,Humans,humans,inst blind,what,Attribute/Object
6919,596,469857006,pillow blanket,1.0,7.1,2025-12-02T11:06:53.257006,29127478_20251202_100107,Question: What on the bed? Answer the question using a single word or phrase. Answer:,other,베개 이불,pillow blanket,pillow blanket,0.0,0.6771023511886597,"['blankets', 'backpack', 'blanket', 'bed sheets and pillow', 'comforter', 'pillows', 'blankets', 'blanket, sheets, and pillows', 'covers', 'comforter']",comforter,Humans,humans,inst blind,what,Attribute/Object
