qid,category,l2_category,question_en,options,answer_type,question_kr,answer,score,index,question_type,image_id,answers,multiple_choice_answer
387661004,,,"Question: What number is on the marker? Answer the question using a single word or phrase. 
Answer:",,text,질문: 마커에 적힌 숫자는 무엇입니까? 한 단어나 구로 대답하십시오. 대답:,,,,what number is,COCO_val2014_000000387661.jpg,"[{'answer': '147', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': '147', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': '147', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': '147', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': '147', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': '147', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': '147', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': '147', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': '147', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': '147', 'answer_confidence': 'yes', 'answer_id': 10}]",147
234779002,,,"Question: Is this bread toasted or fresh? Answer the question using a single word or phrase. 
Answer:",,text,"질문: 이 빵이 토스트되었나요, 아니면 신선한가요? 한 단어 또는 한 구절로 답하십시오.",,,,is this,COCO_val2014_000000234779.jpg,"[{'answer': 'toasted', 'answer_confidence': 'maybe', 'answer_id': 1}, {'answer': 'toasted', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'toasted', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'toasted', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'fresh', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'toasted', 'answer_confidence': 'maybe', 'answer_id': 6}, {'answer': 'toasted', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'toasted', 'answer_confidence': 'maybe', 'answer_id': 8}, {'answer': 'toasted', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'toasted', 'answer_confidence': 'yes', 'answer_id': 10}]",toasted
322955002,,,"Question: Is it daylight? Answer the question using a single word or phrase. 
Answer:",,text,지금 낮인가요?,,,,is it,COCO_val2014_000000322955.jpg,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'twilight', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",yes
574280002,,,"Question: What is behind the bikes? Answer the question using a single word or phrase. 
Answer:",,text,질문: 자전거들 뒤에 무엇이 있나요? 한 단어나 한 구절로 질문에 답하세요. 답:,,,,what is,COCO_val2014_000000574280.jpg,"[{'answer': 'bus', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'bus', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'bus', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'bus', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'bus', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'bus', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'bus', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'bus', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'bus', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'bus', 'answer_confidence': 'yes', 'answer_id': 10}]",bus
232610007,,,"Question: Why is the woman's mouth open? Answer the question using a single word or phrase. 
Answer:",,text,질문: 왜 여성의 입이 벌어져 있나요? 한 단어나 구절로 답하십시오.,,,,why is the,COCO_val2014_000000232610.jpg,"[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",smiling
528225028,,,"Question: Is this cow in a field? Answer the question using a single word or phrase. 
Answer:",,text,질문: 이 소가 들판에 있나요? 한 단어나 구절로 대답하십시오.,,,,is this,COCO_val2014_000000528225.jpg,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",yes
387482002,,,"Question: What is hanging on the wall? Answer the question using a single word or phrase. 
Answer:",,text,질문: 벽에 무엇이 걸려 있나요? 한 단어나 구절로 답하십시오.,,,,what is,COCO_val2014_000000387482.jpg,"[{'answer': 'mirror', 'answer_confidence': 'maybe', 'answer_id': 1}, {'answer': 'mirror', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'mirror', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'mirror', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'mirror', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'mirror', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'mirror', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'mirror', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'mirror', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'mirror', 'answer_confidence': 'yes', 'answer_id': 10}]",mirror
52835005,,,"Question: What color is the packing box? Answer the question using a single word or phrase. 
Answer:",,text,질문: 포장 상자의 색상은 무엇입니까? 한 단어 또는 한 구절로 질문에 답하십시오. 답:,,,,what color is the,COCO_val2014_000000052835.jpg,"[{'answer': 'blue', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'purple', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'purple', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'blue', 'answer_confidence': 'maybe', 'answer_id': 4}, {'answer': 'blue', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'blue', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'blue', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'blue/purple', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'blue', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'blue', 'answer_confidence': 'yes', 'answer_id': 10}]",blue
321846005,,,"Question: How many chocolate frosted doughnuts do you see? Answer the question using a single word or phrase. 
Answer:",,text,몇 개의 초콜릿 프로스팅 도넛이 보이나요? 한 단어나 한 구절로 대답하십시오.,,,,how many,COCO_val2014_000000321846.jpg,"[{'answer': '1', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': '1', 'answer_confidence': 'no', 'answer_id': 6}, {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': '1', 'answer_confidence': 'maybe', 'answer_id': 10}]",1
76632002,,,"Question: Is this boy a good pitcher? Answer the question using a single word or phrase. 
Answer:",,text,질문: 이 소년은 좋은 투수인가요? 한 단어나 구절로 답하십시오.,,,,is this,COCO_val2014_000000076632.jpg,"[{'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 3}, {'answer': 'unknown', 'answer_confidence': 'maybe', 'answer_id': 4}, {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 6}, {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 7}, {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 8}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 10}]",yes
334915004,,,"Question: How many people are in this photo? Answer the question using a single word or phrase. 
Answer:",,text,질문: 이 사진에는 몇 명이 있습니까? 한 단어나 구로 답하십시오.,,,,how many people are in,COCO_val2014_000000334915.jpg,"[{'answer': '3', 'answer_confidence': 'maybe', 'answer_id': 1}, {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': '4', 'answer_confidence': 'maybe', 'answer_id': 4}, {'answer': '3', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': '5', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': '3', 'answer_confidence': 'maybe', 'answer_id': 8}, {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': '3', 'answer_confidence': 'yes', 'answer_id': 10}]",3
303667011,,,"Question: What is the man wearing on his back? Answer the question using a single word or phrase. 
Answer:",,text,질문: 남자는 등에 무엇을 메고 있나요? 한 단어 또는 구절로 대답하십시오.,,,,what is the man,COCO_val2014_000000303667.jpg,"[{'answer': 'shirt', 'answer_confidence': 'maybe', 'answer_id': 1}, {'answer': 'book bag', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'shirt', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'shirt', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'shirt', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'nothing', 'answer_confidence': 'maybe', 'answer_id': 6}, {'answer': 'shirt', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'shirt', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'shirt', 'answer_confidence': 'maybe', 'answer_id': 10}]",shirt
417164002,,,"Question: What does the red and white sign say? Answer the question using a single word or phrase. 
Answer:",,text,질문: 빨간색과 흰색 표지판에는 무엇이라고 적혀 있나요? 한 단어나 구절로 답하십시오. 답:,,,,what does the,COCO_val2014_000000417164.jpg,"[{'answer': 'open 24 hours', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'open 24 hours', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'open 24 hours', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'open 24 hours', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'open 24 hours', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'open 24 hours', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'open 24 hours', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'open 24 hours', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'open 24 hours', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'open 24 hours', 'answer_confidence': 'yes', 'answer_id': 10}]",open 24 hours
124601004,,,"Question: How many oranges are there? Answer the question using a single word or phrase. 
Answer:",,text,질문: 오렌지가 몇 개 있습니까? 한 단어 또는 구로 답하십시오.,,,,how many,COCO_val2014_000000124601.jpg,"[{'answer': '0', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': '0', 'answer_confidence': 'maybe', 'answer_id': 4}, {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': '0', 'answer_confidence': 'yes', 'answer_id': 10}]",0
62661000,,,"Question: Is the hydrant being blocked? Answer the question using a single word or phrase. 
Answer:",,text,소화전이 막히고 있나요?,,,,is the,COCO_val2014_000000062661.jpg,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",yes
68993002,,,"Question: Is the snow melting, or still falling? Answer the question using a single word or phrase. 
Answer:",,text,"질문: 눈이 녹고 있나요, 아니면 아직 내리고 있나요? 한 단어나 구절로 답하십시오.",,,,is the,COCO_val2014_000000068993.jpg,"[{'answer': 'melting', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'melting', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'melting', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'melting', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'melting', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'melting', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'melting', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'melting', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'melting', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'melting', 'answer_confidence': 'yes', 'answer_id': 10}]",melting
120806005,,,"Question: What is flying above the boat? Answer the question using a single word or phrase. 
Answer:",,text,질문: 보트 위에 무엇이 날고 있습니까? 한 단어나 구절로 답하십시오.,,,,what is,COCO_val2014_000000120806.jpg,"[{'answer': 'helicopter', 'answer_confidence': 'maybe', 'answer_id': 1}, {'answer': 'plane and helicopter', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'helicopter', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'airplane', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'plane', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'plane', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'airplane', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'helicopter', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'helicopter', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'airplane', 'answer_confidence': 'yes', 'answer_id': 10}]",helicopter
118417001,,,"Question: What is the very top of the stack of food? Answer the question using a single word or phrase. 
Answer:",,text,질문: 음식 더미의 맨 위에는 무엇이 있나요? 한 단어나 구로 답하십시오.,,,,what is the,COCO_val2014_000000118417.jpg,"[{'answer': 'egg', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'egg', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'cream', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'white egg', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'cream', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'egg', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'cream cheese', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'cheese', 'answer_confidence': 'maybe', 'answer_id': 8}, {'answer': 'egg', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'ice cream', 'answer_confidence': 'yes', 'answer_id': 10}]",egg
87052017,,,"Question: What is the woman wearing on top? Answer the question using a single word or phrase. 
Answer:",,text,질문: 여자가 상체에 입고 있는 것은 무엇인가요? 한 단어나 구로 답하십시오.,,,,what is the woman,COCO_val2014_000000087052.jpg,"[{'answer': 'hoodie sweater', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'sweatshirt', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'hoodie', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'hoodie', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'hoodie', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'hoodie', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'hoody', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'grey sweater and green shirt', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'hoody', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'jacket', 'answer_confidence': 'yes', 'answer_id': 10}]",hoodie
562243050,,,"Question: What color is the tie? Answer the question using a single word or phrase. 
Answer:",,text,질문: 넥타이의 색은 무엇입니까? 한 단어 또는 구로 대답하십시오.,,,,what color is the,COCO_val2014_000000562243.jpg,"[{'answer': 'light blue', 'answer_confidence': 'maybe', 'answer_id': 1}, {'answer': 'blue,white', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'purple', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'purple', 'answer_confidence': 'maybe', 'answer_id': 4}, {'answer': 'blue', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'blue', 'answer_confidence': 'maybe', 'answer_id': 6}, {'answer': 'purple', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'purple, white', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'purple', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'gray', 'answer_confidence': 'yes', 'answer_id': 10}]",purple
